User Screen Name,Tweet,Time Created,
KieranPrice_KP,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:28 GMT 2014,
DeanHarper_8,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:27 GMT 2014,
tasker99,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:27 GMT 2014,
firstyin,RT @snsgroup: WIT A GOAL! @ScottishFA star Shaun Maloney celebrates after putting his side ahead. #SCOIRL #snslovepix http://t.co/8B1ou9EHDl,Fri Nov 14 21:25:27 GMT 2014,
feckhead,By bringing on Keane  Ireland are likely to concede again rather than score. His tired old legs have no place in a game like this. #SCOIRL,Fri Nov 14 21:25:27 GMT 2014,
JamieTDougan,@VauxhallScot Jeez  anyone from 11 at the moment #SCOIRL,Fri Nov 14 21:25:27 GMT 2014,
IKFalconer,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:27 GMT 2014,
ShadowPenguin,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:27 GMT 2014,
gjust67,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:27 GMT 2014,
dap_0,"@GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL". . omg omg omg omg non neutral comment,Fri Nov 14 21:25:27 GMT 2014,
LucasRC23,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:27 GMT 2014,
iRyan141,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:26 GMT 2014,
Blackie_IRL,Playing with our hearts instead of our heads  no composure  let occassion get to us  lucky to be only one down #SCOIRL,Fri Nov 14 21:25:26 GMT 2014,
CraigTaggart4,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:26 GMT 2014,
GavinTodd7,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:25 GMT 2014,
bk4ever1980ffc,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:25 GMT 2014,
kevin2781,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:25 GMT 2014,
asheehan180,This game could've been a lot different if Grant Hanley got the red card he deserved... #SCOIRL,Fri Nov 14 21:25:25 GMT 2014,
abbiewalsh530,RT @wlrfmwaterford: #nidge is alive. 4th official at tonight's game #scoirl #lovehate http://t.co/TdDXAxVPnC,Fri Nov 14 21:25:25 GMT 2014,
KieranCrighton1,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:25 GMT 2014,
Dhiren3,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:24 GMT 2014,
eavanpk,RT @shanehegarty: Welease Wobbie! #SCOIRL,Fri Nov 14 21:25:24 GMT 2014,
iwatson97,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:24 GMT 2014,
sweirz,#SCOIRL #Scotland 1 #RoI 0 #Maloney. If they'd taken #McGeady off and put that Freddo on the post ...,Fri Nov 14 21:25:24 GMT 2014,
DunksMaguire,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:24 GMT 2014,
WardyBhoy88,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:24 GMT 2014,
burnett_rowan,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:23 GMT 2014,
AndyShaw2112,RT @ScottishFA: 74' | A curling effort from the @LaticsOfficial player sends Celtic Park delirious. 1-0 to Scotland #SCOIRL #WeAreScotland,Fri Nov 14 21:25:23 GMT 2014,
Dave67Hood,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:23 GMT 2014,
danny0drisc,RT @BeWarmers: WIN Ireland Vs. Australia tickets Rt & Follow - Double Entry:http://t.co/RuESMuKVKT #SCOIRL #IREvSCO #COYBIG http://t.co/e7h…,Fri Nov 14 21:25:23 GMT 2014,
ciaran_gara,RT @celticfc: Welcome to Paradise @ScottishFA & @FAIreland fans. We hope you enjoy the match tonight! #SCOIRL (NM) http://t.co/RYG7fCZXua,Fri Nov 14 21:25:22 GMT 2014,
HalpinPatrick,RT @wlrfmwaterford: #nidge is alive. 4th official at tonight's game #scoirl #lovehate http://t.co/TdDXAxVPnC,Fri Nov 14 21:25:22 GMT 2014,
nora_eats,RT @duncanledingham: ....and then 2 come along at the same time. #SCOIRL http://t.co/TBkNtvn9Th,Fri Nov 14 21:25:22 GMT 2014,
k_wilson79,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:22 GMT 2014,
meney,first time in ages I've uncontrollably celebrated a goal #SCOIRL,Fri Nov 14 21:25:21 GMT 2014,
RealRobLowson,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:21 GMT 2014,
jordan_erwin,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:20 GMT 2014,
EvaCMurray,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:20 GMT 2014,
ImPhelanGoood,RT @paddypower: Can't bloody wait for John O'Shea's equaliser #SCOIRL,Fri Nov 14 21:25:19 GMT 2014,
thedarrenhudson,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:19 GMT 2014,
xmegan_baxterx,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:19 GMT 2014,
BlairCBruce,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:18 GMT 2014,
Ryanlanky90,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:17 GMT 2014,
dalemillar,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:17 GMT 2014,
moalawadi,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:17 GMT 2014,
MattyWaller1995,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:16 GMT 2014,
AllanNewman67,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:16 GMT 2014,
ShaunParkin20,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:16 GMT 2014,
DuncaaanBradd,Fuck me  Park head has just erupt! #SCOIRL #Passion,Fri Nov 14 21:25:16 GMT 2014,
Januzap,We are getting dicked on . . #SCOIRL,Fri Nov 14 21:25:16 GMT 2014,
mcgettigan16,RT @paddypower: Can't bloody wait for John O'Shea's equaliser #SCOIRL,Fri Nov 14 21:25:15 GMT 2014,
tommcmurtrie,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:14 GMT 2014,
Paul_King_Tours,A set piece devised by wee gordon on the concrete at craigroyston #SCOIRL,Fri Nov 14 21:25:14 GMT 2014,
dunureexile,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:14 GMT 2014,
ScottishFA,This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:25:14 GMT 2014,
JBLuvsCeltic,What an atmosphere! I wish American stadiums could sound like that. We just "OOOH" and "AAAH" & think we're loud. #SCOIRL,Fri Nov 14 21:25:14 GMT 2014,
kmckeck1,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:13 GMT 2014,
anthonyalker,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:25:13 GMT 2014,
albundylfc,Great finish that. Well worked but I'd be fuming to concede like that. #SCOIRL,Fri Nov 14 21:25:13 GMT 2014,
steven_bowman,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:13 GMT 2014,
JanetMinto,RT @Gedwardsistaken: It doesn't get much better than this - training ground move  quality finish! #SCOIRL http://t.co/oDqCBNBTuR,Fri Nov 14 21:25:12 GMT 2014,
SanderKammerer,lange halen snel thuis... lekker engels potje voetbal ! #ScoIrl #Sport1,Fri Nov 14 21:25:11 GMT 2014,
AlexBallsy1,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:11 GMT 2014,
DamianMoloney1,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:10 GMT 2014,
shinjkagawa14,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:10 GMT 2014,
JoeRokitta,"@GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL",Fri Nov 14 21:25:10 GMT 2014,
Chris_L3,RT @Gedwardsistaken: It doesn't get much better than this - training ground move  quality finish! #SCOIRL http://t.co/oDqCBNBTuR,Fri Nov 14 21:25:09 GMT 2014,
RJBlakeley,RT @DesKellyBTS: Well you have to say that is brilliant ... as someone else once said through gritted teeth #SCOIRL 1 v 0,Fri Nov 14 21:25:09 GMT 2014,
Liam_Thomson1,Right off the training ground!!! World class goal!!! COME ON SCOTLAND!! #SCOIRL,Fri Nov 14 21:25:08 GMT 2014,
steven_steven13,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:25:08 GMT 2014,
Big_G32,Cmon Scotland finish them off #SCOIRL,Fri Nov 14 21:25:08 GMT 2014,
Ezza___,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:08 GMT 2014,
FlanaganBrenda,RT @BattlingSiki19: Nidge doing 4th official? Thought he was dead? #SCOIRL http://t.co/YsA6KzjTG1,Fri Nov 14 21:25:08 GMT 2014,
Phoenixlee_IV,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:25:08 GMT 2014,
callum67TDCC,RT @ScottishFA: PIC | The teams as they headed out for the anthems at @celticfc #WeAreScotland #SCOIRL http://t.co/W7wstjTRFI,Fri Nov 14 21:25:08 GMT 2014,
Nugg_Barker,RT @paddypower: To be fair  it's an excellent finish by Maloney  the bastard. #SCOIRL,Fri Nov 14 21:25:07 GMT 2014,
charlieflorey,RT @Oddschecker: Shaun Maloney with a brilliantly taken goal to open the scoring. 25/1 inplay! http://t.co/t4P4QpU07h #scotlandvireland #SC…,Fri Nov 14 21:25:07 GMT 2014,
PGTEAMFITNESS,Scots now singing nationalistically... Didn't they have a choice to go independent a few months ago? #wankers #SCOIRL,Fri Nov 14 21:25:07 GMT 2014,
JohnLamont2,Not sure we can hold this lead #SCOIRL,Fri Nov 14 21:25:07 GMT 2014,
euandoroberto,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:07 GMT 2014,
tynecastle1874,RT @ScottishFA: 74' | A curling effort from the @LaticsOfficial player sends Celtic Park delirious. 1-0 to Scotland #SCOIRL #WeAreScotland,Fri Nov 14 21:25:07 GMT 2014,
Axel_Sig,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:06 GMT 2014,
WardyBhoy88,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:25:06 GMT 2014,
TTMobile_ie,TT IRELAND 22:25. 1.#SCOIRL. 2.#ChildrenInNeed. 3.McGeady. 4.#COYBIG. 5.#scotlandvireland. 6.#IREvSCO. 7.Flower of Scotland. 8.Celtic Park. 9.Walters,Fri Nov 14 21:25:06 GMT 2014,
RyWalker93,RT @snsgroup: WIT A GOAL! @ScottishFA star Shaun Maloney celebrates after putting his side ahead. #SCOIRL #snslovepix http://t.co/8B1ou9EHDl,Fri Nov 14 21:25:06 GMT 2014,
TheCraigChudley,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:06 GMT 2014,
memesandmore,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:25:06 GMT 2014,
Grant33Innes,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:05 GMT 2014,
IrishGolfDesk,RT @wlrfmwaterford: #nidge is alive. 4th official at tonight's game #scoirl #lovehate http://t.co/TdDXAxVPnC,Fri Nov 14 21:25:05 GMT 2014,
davidshamsky,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:05 GMT 2014,
niallcrampton,RT @padhraigmckerna: Ireland's big named players really aren't performing tonight. Walters  McGeady  Gibson  Coleman are making no impact a…,Fri Nov 14 21:25:05 GMT 2014,
TTMobile_uk,TT UK 22:25. 1.#ChildrenInNeed. 2.#CIN2014. 3.#SCOIRL. 4.#scotlandvireland. 5.Katherine Jenkins. 6.McGeady. 7.#Pudsey. 8.Elaine the Pain. 9.Tess,Fri Nov 14 21:25:05 GMT 2014,
DavidStirton15,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:25:05 GMT 2014,
DerekCox23,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:25:04 GMT 2014,
Kyle_mcdee,RT @snsgroup: WIT A GOAL! @ScottishFA star Shaun Maloney celebrates after putting his side ahead. #SCOIRL #snslovepix http://t.co/8B1ou9EHDl,Fri Nov 14 21:25:04 GMT 2014,
paddyyhickeyy,RT @paddypower: Can't bloody wait for John O'Shea's equaliser #SCOIRL,Fri Nov 14 21:25:04 GMT 2014,
davidmnicholson,RT @Gedwardsistaken: It doesn't get much better than this - training ground move  quality finish! #SCOIRL http://t.co/oDqCBNBTuR,Fri Nov 14 21:25:03 GMT 2014,
Mark_W29,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:25:03 GMT 2014,
JockeHammar,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:01 GMT 2014,
weblarney,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:01 GMT 2014,
FazHSV,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:25:01 GMT 2014,
niallBroderick,Not based on the previous 80 mins but I fancy us to put away the one good chance we'll get in the last 10 #SCOIRL,Fri Nov 14 21:25:01 GMT 2014,
SuziRooneyRoo,RT @paddypower: Can't bloody wait for John O'Shea's equaliser #SCOIRL,Fri Nov 14 21:25:00 GMT 2014,
Reilly2Francis,RT @Gedwardsistaken: It doesn't get much better than this - training ground move  quality finish! #SCOIRL http://t.co/oDqCBNBTuR,Fri Nov 14 21:25:00 GMT 2014,
cocobeee17,RT @Gedwardsistaken: It doesn't get much better than this - training ground move  quality finish! #SCOIRL http://t.co/oDqCBNBTuR,Fri Nov 14 21:25:00 GMT 2014,
Heart_of_a_city,74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/06YQ4M5cCr,Fri Nov 14 21:24:59 GMT 2014,
Supremebeing34,#SCOIRL Shaun Maloney http://t.co/EOu5ulwu4f,Fri Nov 14 21:24:59 GMT 2014,
AngelLalo22,Scotland vs Ireland. MASSSSIIIVVVVEEE! ????? #SCOIRL c'mon you Irish!! ??,Fri Nov 14 21:24:58 GMT 2014,
loughrey,Keane. It has to happen. #coybig #scoirl,Fri Nov 14 21:24:58 GMT 2014,
John_Boy112,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:24:58 GMT 2014,
aidan_croll,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:24:57 GMT 2014,
rhu777,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:57 GMT 2014,
nodrogmas,"@LNBDublin: Come on da Tallafornian! Robbie Keane ya legend please don't let us down! #SCOIRL #COYBIG" fingers crossed,Fri Nov 14 21:24:57 GMT 2014,
angell97,RT @Oddschecker: Shaun Maloney with a brilliantly taken goal to open the scoring. 25/1 inplay! http://t.co/t4P4QpU07h #scotlandvireland #SC…,Fri Nov 14 21:24:57 GMT 2014,
mikemca_fife,GOALLLLL!!!! Let's keep it tight now #SCOIRL #WhosComingtoFrance,Fri Nov 14 21:24:57 GMT 2014,
RyanMackaay67,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:56 GMT 2014,
CiaranEgan97,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:56 GMT 2014,
markbergin09,Robertson is sum quality player #SCOIRL #Euro2016Qualifiers,Fri Nov 14 21:24:56 GMT 2014,
The_Cop94,RT @EmmaAWheatley: Meanwhile in Malaysia there's a load of lads standing around a television booing Shaun Maloney... #SCOIRL,Fri Nov 14 21:24:56 GMT 2014,
weelam,RT @snsgroup: WIT A GOAL! @ScottishFA star Shaun Maloney celebrates after putting his side ahead. #SCOIRL #snslovepix http://t.co/8B1ou9EHDl,Fri Nov 14 21:24:56 GMT 2014,
JackMatthynssen,RT @Gedwardsistaken: It doesn't get much better than this - training ground move  quality finish! #SCOIRL http://t.co/oDqCBNBTuR,Fri Nov 14 21:24:55 GMT 2014,
_LiMaMo_,I was just about to tweet that I was pure sleepy but that goal has perked me up! Buzzzzzzing! #TartanArmy #SCOIRL,Fri Nov 14 21:24:55 GMT 2014,
alisonmc43,RT @ScottishFA: 74' | A curling effort from the @LaticsOfficial player sends Celtic Park delirious. 1-0 to Scotland #SCOIRL #WeAreScotland,Fri Nov 14 21:24:55 GMT 2014,
cobalt714,Shuan Maloney! Come on Scotland  you can do it! #SCOIRL,Fri Nov 14 21:24:54 GMT 2014,
JamesKennedy__,RT @paddypower: Can't bloody wait for John O'Shea's equaliser #SCOIRL,Fri Nov 14 21:24:54 GMT 2014,
JamesPert1,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:24:54 GMT 2014,
HonestFergie,That goal was a beauty. Pure joy to watch! #SCOIRL,Fri Nov 14 21:24:54 GMT 2014,
ciaramcgreallx,RT @snsgroup: WIT A GOAL! @ScottishFA star Shaun Maloney celebrates after putting his side ahead. #SCOIRL #snslovepix http://t.co/8B1ou9EHDl,Fri Nov 14 21:24:54 GMT 2014,
edinburghpaper,RT @Gedwardsistaken: It doesn't get much better than this - training ground move  quality finish! #SCOIRL http://t.co/oDqCBNBTuR,Fri Nov 14 21:24:53 GMT 2014,
AleMadtorres,RT @FAIreland: 78' Robbie Keane is in for @JeffHendrick92 #SCOIRL #COYBIG,Fri Nov 14 21:24:51 GMT 2014,
willham80,If we played like this under Trap he would've been crucified. #SCOIRL,Fri Nov 14 21:24:51 GMT 2014,
anthonyalker,RT @LaticsOfficial: INTERNATIONALS: Shaun Maloney scores a beauty for @ScottishFA it's 1-0 against @FAIreland #SCOIRL #wafc,Fri Nov 14 21:24:50 GMT 2014,
LowFlying_Birds,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:50 GMT 2014,
Laing1974,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:50 GMT 2014,
swiggett,1 more goal in this one for me #SCOIRL,Fri Nov 14 21:24:49 GMT 2014,
Louwafc,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:49 GMT 2014,
robynshearer_,???? #SCOIRL,Fri Nov 14 21:24:48 GMT 2014,
janblurr,Um Längen besser. Kein Ultra-Schrott.  RT @Ansgarius_90 Stimmung fantastisch. Besser als Bundesliga. #celticpark #scoirl,Fri Nov 14 21:24:48 GMT 2014,
benjaminpenman,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:48 GMT 2014,
AertvSports,10 minutes left in #scotlandvireland. Can Ireland get something from this? #COYBIG #SCOIRL: http://t.co/yh3LX1TIxt,Fri Nov 14 21:24:48 GMT 2014,
Inverlochy2012,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:47 GMT 2014,
CraigThomson20,RT @chris_iwelumo: What a finish from Maloney!! #TartanArmy #SCOIRL ??,Fri Nov 14 21:24:47 GMT 2014,
Costandiniho,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:47 GMT 2014,
DollarBondsT71,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:24:46 GMT 2014,
jimdas11,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:45 GMT 2014,
KeoghFarah,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:44 GMT 2014,
Stanbhoy,C'mon Keano  we need a goal!! #SCOIRL,Fri Nov 14 21:24:44 GMT 2014,
CobiBeefCFC,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:44 GMT 2014,
MFderbynews,RT @FAIreland: 78' Robbie Keane is in for @JeffHendrick92 #SCOIRL #COYBIG,Fri Nov 14 21:24:44 GMT 2014,
KTbarr8,Time to pray to St Jude... #SCOIRL,Fri Nov 14 21:24:44 GMT 2014,
FitbawTraining,RT @Oddschecker: Shaun Maloney with a brilliantly taken goal to open the scoring. 25/1 inplay! http://t.co/t4P4QpU07h #scotlandvireland #SC…,Fri Nov 14 21:24:44 GMT 2014,
gazza7631,RT @BeWarmers: WIN Ireland Vs. Australia tickets Rt & Follow - Double Entry:http://t.co/RuESMuKVKT #SCOIRL #IREvSCO #COYBIG http://t.co/e7h…,Fri Nov 14 21:24:43 GMT 2014,
SSEAirtricityUF,RT @FAIreland: 78' Robbie Keane is in for @JeffHendrick92 #SCOIRL #COYBIG,Fri Nov 14 21:24:42 GMT 2014,
_mayamescudi,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:24:42 GMT 2014,
NottyNic,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:24:42 GMT 2014,
fergyh,Sabotage there by O Neill taking off his two best players after 70 mins. There's an element of Stevie Staunton in that decision! #SCOIRL,Fri Nov 14 21:24:42 GMT 2014,
